UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT
1700718,2,2,2,1,1,2,2,2,1,1,-1.0,286,4318,171,U,1,3,17
1700718,3,2,1,2,1,1,1,1,7,1,-1.0,286,4318,171,U,1,3,17
1700718,4,3,1,2,1,1,1,1,6,1,-1.0,286,4318,171,U,1,3,17
1700718,5,2,1,1,1,1,1,2,2,1,-1.0,286,4318,171,U,1,3,17
1700745,1,2,2,2,1,1,1,1,3,1,-1.0,299,4319,170,U,1,2,17
1700745,2,3,1,2,1,1,1,2,3,1,-1.0,299,4319,170,U,1,2,17
1700745,3,3,1,2,1,1,1,1,2,1,-1.0,299,4319,170,U,1,2,17
1700745,4,2,2,2,1,1,1,1,4,1,-1.0,299,4319,170,U,1,2,17
1700745,5,2,2,2,1,1,1,2,1,1,-1.0,299,4319,170,U,1,2,17
1700746,1,3,1,1,1,1,1,2,2,1,-1.0,284,4320,171,U,1,3,17
1700746,2,2,2,2,1,2,1,2,3,1,-1.0,284,4320,171,U,1,3,17
1700746,4,2,1,1,1,1,1,2,6,1,-1.0,284,4320,171,U,1,3,17
1700747,2,3,1,2,1,1,1,1,4,1,-1.0,276,4321,170,U,1,2,17
1700747,4,2,2,2,1,1,1,2,5,1,-1.0,276,4321,170,U,1,2,17
1700747,5,2,1,1,1,1,1,1,3,1,-1.0,276,4321,170,U,1,2,17
1700748,1,2,1,2,1,1,1,1,4,1,-1.0,386,4322,170,U,1,2,17
1700748,2,3,1,1,1,1,1,1,1,1,-1.0,386,4322,170,U,1,2,17
1700748,3,2,1,2,1,1,1,1,5,1,-1.0,386,4322,170,U,1,2,17
1700748,4,3,2,2,1,1,2,2,1,1,-1.0,386,4322,170,U,1,2,17
1700748,5,2,1,1,1,1,2,1,5,1,-1.0,386,4322,170,U,1,2,17
1700754,2,3,2,2,1,1,2,1,2,1,-1.0,272,4323,170,U,1,2,17
1700754,4,3,1,2,1,1,1,1,3,1,-1.0,272,4323,170,U,1,2,17
1700754,5,2,1,1,1,1,1,1,3,1,-1.0,272,4323,170,U,1,2,17
1700755,1,2,2,2,1,1,2,2,3,1,-1.0,277,4324,170,U,1,2,17
1700755,2,2,2,2,1,2,2,2,6,1,-1.0,277,4324,170,U,1,2,17
1700755,3,2,1,2,1,1,1,1,4,1,-1.0,277,4324,170,U,1,2,17
1700755,4,3,1,1,1,1,1,1,5,1,-1.0,277,4324,170,U,1,2,17
1700755,5,2,2,2,1,1,2,2,2,1,-1.0,277,4324,170,U,1,2,17
1700759,1,2,2,2,1,1,2,2,4,1,-1.0,298,4325,170,U,1,2,17
1700759,2,3,1,1,1,1,1,2,2,1,-1.0,298,4325,170,U,1,2,17
1700759,3,2,2,1,1,1,1,2,4,1,-1.0,298,4325,170,U,1,2,17
1700759,4,3,1,1,1,1,1,1,5,1,-1.0,298,4325,170,U,1,2,17
1700759,5,2,2,1,1,1,1,1,6,1,-1.0,298,4325,170,U,1,2,17
1700775,1,2,1,1,1,1,1,1,4,1,-1.0,242,4326,170,U,1,2,17
1700775,2,2,5,2,1,1,2,2,3,1,-1.0,242,4326,170,U,1,2,17
1700775,3,2,1,1,1,1,2,2,2,1,-1.0,242,4326,170,U,1,2,17
1700775,4,3,1,1,1,1,1,2,2,1,-1.0,242,4326,170,U,1,2,17
1700775,5,2,1,1,1,1,2,2,5,1,-1.0,242,4326,170,U,1,2,17
1700783,3,2,1,2,1,1,1,1,3,1,-1.0,238,4327,171,U,1,3,17
1700783,4,2,1,2,1,1,1,1,4,1,-1.0,238,4327,171,U,1,3,17
1700783,5,2,1,2,1,1,2,2,3,1,-1.0,238,4327,171,U,1,3,17
1700785,1,2,1,2,1,1,1,2,6,1,-1.0,284,4328,170,U,1,2,17
1700785,2,2,2,2,1,1,2,2,4,1,-1.0,284,4328,170,U,1,2,17
1700785,3,3,1,2,1,1,1,2,4,1,-1.0,284,4328,170,U,1,2,17
1700785,4,2,1,1,1,1,1,1,5,1,-1.0,284,4328,170,U,1,2,17
1700786,1,3,1,2,1,1,1,1,3,1,-1.0,241,4329,170,U,1,2,17
1700786,2,2,2,2,1,1,1,1,5,1,-1.0,241,4329,170,U,1,2,17
1700786,3,3,1,2,1,1,1,2,2,1,-1.0,241,4329,170,U,1,2,17
1700786,4,2,2,2,1,1,1,2,5,1,-1.0,241,4329,170,U,1,2,17
1700786,5,3,1,2,1,1,1,1,4,1,-1.0,241,4329,170,U,1,2,17
1700793,1,3,1,1,1,1,1,1,4,1,-1.0,260,4330,170,U,1,2,17
1700793,3,3,1,2,1,1,1,1,1,1,-1.0,260,4330,170,U,1,2,17
1700793,4,3,1,2,1,1,1,1,2,1,-1.0,260,4330,170,U,1,2,17
1700793,5,2,5,2,1,1,1,1,5,1,-1.0,260,4330,170,U,1,2,17
1700816,2,3,1,1,1,1,1,1,4,1,-1.0,232,4331,172,U,1,4,17
1700816,3,3,1,1,1,1,1,1,1,1,-1.0,232,4331,172,U,1,4,17
1700816,4,3,1,1,1,1,1,1,4,1,-1.0,232,4331,172,U,1,4,17
1700816,5,3,1,1,1,1,1,1,1,1,-1.0,232,4331,172,U,1,4,17
1700822,1,2,1,3,1,1,1,2,2,1,-1.0,273,4332,170,U,1,2,17
1700822,2,2,1,3,1,1,2,2,3,1,-1.0,273,4332,170,U,1,2,17
1700822,3,2,1,3,1,1,1,2,4,1,-1.0,273,4332,170,U,1,2,17
1700822,4,2,1,3,1,1,1,1,4,1,-1.0,273,4332,170,U,1,2,17
1700822,5,3,1,3,1,1,1,2,2,1,-1.0,273,4332,170,U,1,2,17
1700841,2,2,2,2,1,1,2,1,8,2,2.0,239,4333,170,U,1,2,17
1700841,3,2,1,1,1,1,2,2,2,1,-1.0,239,4333,170,U,1,2,17
1700841,5,2,1,1,1,1,1,1,5,1,-1.0,239,4333,170,U,1,2,17
1700848,1,3,1,1,1,1,1,1,3,1,-1.0,283,4334,172,U,1,4,17
1700848,2,2,1,1,1,1,1,1,2,1,-1.0,283,4334,172,U,1,4,17
1700848,4,3,1,1,1,1,1,1,5,1,-1.0,283,4334,172,U,1,4,17
1700848,5,2,1,1,1,1,1,1,4,1,-1.0,283,4334,172,U,1,4,17
1700868,1,2,1,1,1,1,1,2,3,1,-1.0,230,4335,170,U,1,2,17
1700868,2,3,1,1,1,1,1,1,5,1,-1.0,230,4335,170,U,1,2,17
1700868,3,2,2,1,1,1,2,2,4,1,-1.0,230,4335,170,U,1,2,17
1700868,4,2,1,1,1,1,1,1,6,1,-1.0,230,4335,170,U,1,2,17
1700868,5,3,1,1,1,1,1,1,3,1,-1.0,230,4335,170,U,1,2,17
1700901,1,3,1,2,1,1,1,1,3,1,-1.0,286,4336,172,U,1,4,17
1700901,2,3,1,2,1,1,1,1,1,1,-1.0,286,4336,172,U,1,4,17
1700901,3,3,1,1,1,1,1,1,1,1,-1.0,286,4336,172,U,1,4,17
1700901,4,3,1,1,1,1,1,1,1,1,-1.0,286,4336,172,U,1,4,17
1700902,1,3,1,1,1,1,1,2,1,1,-1.0,242,4337,171,U,1,3,17
1700902,2,2,2,3,1,1,2,2,3,1,-1.0,242,4337,171,U,1,3,17
1700902,3,3,1,1,1,1,1,2,5,1,-1.0,242,4337,171,U,1,3,17
1700902,4,3,1,1,1,1,1,2,4,1,-1.0,242,4337,171,U,1,3,17
1700932,2,2,1,1,1,1,1,2,5,1,-1.0,294,4338,171,U,1,3,17
1700932,3,3,1,1,1,1,1,1,6,1,-1.0,294,4338,171,U,1,3,17
1700932,4,3,1,1,1,1,1,2,2,1,-1.0,294,4338,171,U,1,3,17
1700932,5,2,1,1,1,1,2,2,4,1,-1.0,294,4338,171,U,1,3,17
1700935,2,2,1,3,1,1,2,2,2,1,-1.0,227,4339,171,U,1,3,17
1700935,3,3,1,1,1,1,1,1,4,1,-1.0,227,4339,171,U,1,3,17
1700935,4,2,1,1,1,1,1,1,2,1,-1.0,227,4339,171,U,1,3,17
1700935,5,3,1,1,1,1,2,2,2,1,-1.0,227,4339,171,U,1,3,17
1700936,1,3,1,1,1,1,1,1,4,1,-1.0,249,4340,171,U,1,3,17
1700936,2,3,1,1,1,1,1,2,3,1,-1.0,249,4340,171,U,1,3,17
1700936,3,2,1,1,1,1,2,2,3,1,-1.0,249,4340,171,U,1,3,17
1700936,4,3,1,1,1,1,2,2,4,1,-1.0,249,4340,171,U,1,3,17
1700936,5,2,1,1,1,1,1,1,2,1,-1.0,249,4340,171,U,1,3,17
1700952,1,2,1,1,1,1,1,2,1,1,-1.0,284,4341,171,U,1,3,17
1700952,2,3,1,1,1,1,1,1,5,1,-1.0,284,4341,171,U,1,3,17
1700952,3,3,1,1,1,1,1,2,2,1,-1.0,284,4341,171,U,1,3,17
1700952,4,2,1,1,1,1,1,1,6,1,-1.0,284,4341,171,U,1,3,17
1700952,5,3,1,1,1,1,2,2,3,1,-1.0,284,4341,171,U,1,3,17
1700956,1,2,2,1,1,1,2,2,5,1,-1.0,251,4342,170,U,1,2,17
1700956,3,3,1,1,1,1,1,1,1,1,-1.0,251,4342,170,U,1,2,17
1700956,4,3,1,1,1,1,1,1,2,1,-1.0,251,4342,170,U,1,2,17
1700956,5,3,1,3,1,1,1,2,3,1,-1.0,251,4342,170,U,1,2,17
1700960,1,3,1,3,1,1,1,2,2,1,-1.0,263,4343,170,U,1,2,17
1700960,2,3,1,1,1,2,2,2,1,1,-1.0,263,4343,170,U,1,2,17
1700960,3,2,1,3,1,1,1,2,2,1,-1.0,263,4343,170,U,1,2,17
1700960,4,2,1,3,1,1,1,2,4,1,-1.0,263,4343,170,U,1,2,17
1700960,5,2,1,2,1,1,2,2,3,1,-1.0,263,4343,170,U,1,2,17
1700973,2,3,1,1,1,1,1,1,4,1,-1.0,347,4344,171,U,1,3,17
1700973,3,3,1,1,1,1,1,2,5,1,-1.0,347,4344,171,U,1,3,17
1700973,4,2,1,1,1,1,1,1,4,1,-1.0,347,4344,171,U,1,3,17
1700973,5,2,1,1,1,1,1,2,4,1,-1.0,347,4344,171,U,1,3,17
1700984,1,2,5,2,1,1,1,2,4,1,-1.0,306,4345,170,U,1,2,17
1700984,3,2,4,2,1,2,1,1,5,1,-1.0,306,4345,170,U,1,2,17
1700984,4,2,2,2,1,1,2,1,3,1,-1.0,306,4345,170,U,1,2,17
1700984,5,2,4,2,1,1,2,2,4,1,-1.0,306,4345,170,U,1,2,17
1700985,3,3,2,2,1,1,2,2,6,1,-1.0,449,4346,170,U,1,2,17
1700985,4,2,6,2,1,1,1,2,5,1,-1.0,449,4346,170,U,1,2,17
1700985,5,2,1,2,1,1,1,2,2,1,-1.0,449,4346,170,U,1,2,17
1700991,1,3,1,1,1,1,2,1,2,1,-1.0,263,4347,171,U,1,3,17
1700991,2,3,1,1,1,1,1,1,2,1,-1.0,263,4347,171,U,1,3,17
1700991,3,1,2,3,1,1,1,2,2,1,-1.0,263,4347,171,U,1,3,17
1700991,4,2,1,4,1,1,1,2,3,1,-1.0,263,4347,171,U,1,3,17
1700991,5,2,1,1,1,1,2,2,5,1,-1.0,263,4347,171,U,1,3,17
1701021,1,2,1,1,1,1,2,2,4,1,-1.0,283,4348,170,U,1,2,17
1701021,2,2,2,1,1,1,1,1,2,1,-1.0,283,4348,170,U,1,2,17
1701021,3,2,1,1,1,1,2,2,3,1,-1.0,283,4348,170,U,1,2,17
1701021,4,3,1,1,1,1,1,1,3,1,-1.0,283,4348,170,U,1,2,17
1701021,5,3,1,1,1,1,1,1,5,1,-1.0,283,4348,170,U,1,2,17
1701043,1,2,1,1,1,1,1,2,4,1,-1.0,349,4350,171,U,1,3,17
1701043,2,2,1,2,1,1,1,2,5,1,-1.0,349,4350,171,U,1,3,17
1701043,3,2,1,2,1,1,1,1,4,1,-1.0,349,4350,171,U,1,3,17
1701043,4,2,1,1,1,1,1,1,7,1,-1.0,349,4350,171,U,1,3,17
1701043,5,3,1,1,1,1,1,1,11,1,-1.0,349,4350,171,U,1,3,17
1701048,2,3,1,1,1,1,1,1,2,1,-1.0,253,4351,172,U,1,4,17
1701048,3,3,1,1,1,1,1,1,4,1,-1.0,253,4351,172,U,1,4,17
1701048,4,3,1,1,1,1,1,1,1,1,-1.0,253,4351,172,U,1,4,17
1701060,1,2,1,1,1,1,1,1,6,1,-1.0,318,4352,171,U,1,3,17
1701060,3,2,1,3,1,1,1,2,7,1,-1.0,318,4352,171,U,1,3,17
1701060,4,2,2,2,1,1,2,1,4,1,-1.0,318,4352,171,U,1,3,17
1701072,1,3,1,1,1,1,1,1,2,1,-1.0,218,4353,170,U,1,2,17
1701072,2,2,1,1,1,1,1,2,3,1,-1.0,218,4353,170,U,1,2,17
1701072,3,2,1,1,1,1,1,1,2,1,-1.0,218,4353,170,U,1,2,17
1701072,4,2,1,1,1,1,2,2,2,1,-1.0,218,4353,170,U,1,2,17
1701072,5,2,2,1,1,1,2,2,1,1,-1.0,218,4353,170,U,1,2,17
1701081,1,3,1,1,1,1,2,2,2,1,-1.0,296,4354,171,U,1,3,17
1701081,2,2,2,1,1,1,2,1,3,1,-1.0,296,4354,171,U,1,3,17
1701081,3,2,1,1,1,2,2,2,1,1,-1.0,296,4354,171,U,1,3,17
1701081,4,2,1,1,1,1,2,2,2,1,-1.0,296,4354,171,U,1,3,17
1701081,5,3,1,1,1,1,1,1,4,1,-1.0,296,4354,171,U,1,3,17
1701098,1,3,1,1,1,1,1,1,2,1,-1.0,279,4355,171,U,1,3,17
1701098,2,3,1,1,1,1,1,1,3,1,-1.0,279,4355,171,U,1,3,17
1701098,3,2,1,1,1,1,1,1,3,1,-1.0,279,4355,171,U,1,3,17
1701098,4,3,1,1,1,1,1,1,5,1,-1.0,279,4355,171,U,1,3,17
1701098,5,3,1,1,1,1,1,1,3,1,-1.0,279,4355,171,U,1,3,17
1701113,1,2,1,1,1,1,1,1,2,1,-1.0,314,4356,170,U,1,2,17
1701113,2,2,2,1,1,2,2,2,1,1,-1.0,314,4356,170,U,1,2,17
1701113,3,3,2,1,1,1,2,2,1,1,-1.0,314,4356,170,U,1,2,17
1701113,5,2,1,1,1,1,2,2,2,1,-1.0,314,4356,170,U,1,2,17
1701115,1,2,1,1,1,1,1,1,5,1,-1.0,294,4357,171,U,1,3,17
1701115,2,2,1,1,1,1,1,1,2,1,-1.0,294,4357,171,U,1,3,17
1701115,3,2,1,1,1,1,1,1,2,1,-1.0,294,4357,171,U,1,3,17
1701115,4,2,1,1,1,1,2,1,3,1,-1.0,294,4357,171,U,1,3,17
1701115,5,2,1,1,1,2,2,2,1,1,-1.0,294,4357,171,U,1,3,17
1701117,1,2,1,1,1,1,1,1,3,1,-1.0,232,4358,171,U,1,3,17
1701117,2,2,1,1,1,1,1,2,1,1,-1.0,232,4358,171,U,1,3,17
1701117,4,3,1,2,1,1,1,1,2,1,-1.0,232,4358,171,U,1,3,17
1701117,5,2,2,2,1,1,1,2,5,1,-1.0,232,4358,171,U,1,3,17
1701123,1,2,2,1,1,1,1,2,2,1,-1.0,267,4359,170,U,1,2,17
1701123,2,2,2,1,1,1,2,2,3,1,-1.0,267,4359,170,U,1,2,17
1701123,4,1,1,1,1,1,1,2,3,1,-1.0,267,4359,170,U,1,2,17
1701123,5,3,1,1,1,1,1,2,3,1,-1.0,267,4359,170,U,1,2,17
1701138,2,2,2,1,1,1,1,1,3,1,-1.0,269,4360,170,U,1,2,17
1701138,3,2,1,1,1,1,1,2,2,1,-1.0,269,4360,170,U,1,2,17
1701138,4,3,1,1,1,1,2,2,4,1,-1.0,269,4360,170,U,1,2,17
1701138,5,2,1,1,1,1,1,1,4,1,-1.0,269,4360,170,U,1,2,17
1701147,1,2,1,1,1,1,2,2,5,1,-1.0,316,4361,170,U,1,2,17
1701147,2,2,1,1,1,1,1,2,5,1,-1.0,316,4361,170,U,1,2,17
1701147,3,3,1,1,1,1,2,2,5,1,-1.0,316,4361,170,U,1,2,17
1701147,4,2,1,1,1,1,2,1,4,1,-1.0,316,4361,170,U,1,2,17
1701147,5,2,2,3,1,2,2,2,1,1,-1.0,316,4361,170,U,1,2,17
1701149,1,2,1,2,1,1,1,1,2,1,-1.0,298,4362,171,U,1,3,17
1701149,2,2,1,1,1,1,1,2,1,1,-1.0,298,4362,171,U,1,3,17
1701149,3,2,1,1,1,1,1,1,4,1,-1.0,298,4362,171,U,1,3,17
1701149,4,2,1,1,1,1,1,2,10,1,-1.0,298,4362,171,U,1,3,17
1701149,5,3,1,1,1,1,1,1,4,1,-1.0,298,4362,171,U,1,3,17
1701177,1,2,1,1,1,1,1,2,3,1,-1.0,285,4363,170,U,1,2,17
1701177,3,3,1,1,1,1,2,2,3,1,-1.0,285,4363,170,U,1,2,17
1701177,4,2,1,1,1,1,1,2,4,1,-1.0,285,4363,170,U,1,2,17
1701177,5,3,1,1,1,1,1,2,4,1,-1.0,285,4363,170,U,1,2,17
1701208,1,3,1,1,1,1,2,1,8,1,-1.0,482,4364,170,U,1,2,17
1701208,2,2,1,1,1,1,1,2,1,1,-1.0,482,4364,170,U,1,2,17
1701208,5,3,1,2,1,1,1,2,3,1,-1.0,482,4364,170,U,1,2,17
1701225,1,3,2,1,1,1,2,2,2,1,-1.0,314,4365,170,U,1,2,17
1701225,2,3,1,1,1,1,1,1,2,1,-1.0,314,4365,170,U,1,2,17
1701225,3,2,2,1,1,2,2,2,3,1,-1.0,314,4365,170,U,1,2,17
1701225,4,3,1,2,1,1,1,1,4,1,-1.0,314,4365,170,U,1,2,17
1701240,1,3,1,1,1,1,1,2,2,1,-1.0,302,4366,171,U,1,3,17
1701240,2,2,1,1,1,1,1,1,2,1,-1.0,302,4366,171,U,1,3,17
1701240,3,3,1,1,1,1,1,2,2,1,-1.0,302,4366,171,U,1,3,17
1701240,4,3,1,1,1,1,1,2,2,1,-1.0,302,4366,171,U,1,3,17
1701242,1,3,1,1,1,1,1,1,6,1,-1.0,318,4367,171,U,1,3,17
1701242,2,2,1,1,1,1,2,2,1,1,-1.0,318,4367,171,U,1,3,17
1701242,3,2,1,1,1,1,1,2,2,1,-1.0,318,4367,171,U,1,3,17
1701242,4,2,1,1,1,1,2,2,3,1,-1.0,318,4367,171,U,1,3,17
1701242,5,3,1,1,1,1,2,2,1,1,-1.0,318,4367,171,U,1,3,17
1701247,1,2,2,1,1,1,1,2,4,1,-1.0,333,4368,170,U,1,2,17
1701247,2,2,2,1,1,1,1,1,2,1,-1.0,333,4368,170,U,1,2,17
1701247,3,2,1,1,1,1,1,1,3,1,-1.0,333,4368,170,U,1,2,17
1701247,4,2,2,1,1,1,1,2,1,1,-1.0,333,4368,170,U,1,2,17
1701247,5,2,2,1,1,1,2,2,1,1,-1.0,333,4368,170,U,1,2,17
1701255,1,2,1,1,1,2,2,2,4,1,-1.0,342,4369,170,U,1,2,17
1701255,2,2,1,1,1,1,1,2,5,1,-1.0,342,4369,170,U,1,2,17
1701255,3,2,1,1,1,1,2,2,3,1,-1.0,342,4369,170,U,1,2,17
1701255,4,3,1,1,1,1,1,2,3,1,-1.0,342,4369,170,U,1,2,17
1701255,5,2,1,1,1,1,1,1,3,1,-1.0,342,4369,170,U,1,2,17
1701257,1,2,1,1,1,2,2,2,1,1,-1.0,464,4370,170,U,1,2,17
1701257,2,2,1,1,1,1,2,2,2,1,-1.0,464,4370,170,U,1,2,17
1701257,3,2,1,1,1,1,1,2,1,1,-1.0,464,4370,170,U,1,2,17
1701257,4,2,1,1,1,1,1,2,7,1,-1.0,464,4370,170,U,1,2,17
1701257,5,2,1,1,1,2,2,2,3,1,-1.0,464,4370,170,U,1,2,17
1701259,1,2,1,1,1,1,1,2,4,1,-1.0,427,4371,170,U,1,2,17
1701259,2,2,1,1,1,1,1,2,4,1,-1.0,427,4371,170,U,1,2,17
1701259,3,2,1,1,1,1,1,2,3,1,-1.0,427,4371,170,U,1,2,17
1701259,5,2,1,1,1,1,2,2,8,2,3.0,427,4371,170,U,1,2,17
1701267,4,2,1,1,1,1,1,2,3,1,-1.0,185,4372,171,U,1,3,17
1701267,5,3,1,1,1,1,1,1,3,1,-1.0,185,4372,171,U,1,3,17
1701270,1,3,1,1,1,1,1,2,6,1,-1.0,352,4373,170,U,1,2,17
1701270,3,2,4,2,1,1,2,2,2,1,-1.0,352,4373,170,U,1,2,17
1701270,5,2,1,1,1,1,2,2,4,1,-1.0,352,4373,170,U,1,2,17
1701277,1,2,1,1,1,1,1,2,4,1,-1.0,287,4374,170,U,1,2,17
1701277,2,3,1,1,1,1,1,2,1,1,-1.0,287,4374,170,U,1,2,17
1701277,3,3,2,2,1,1,2,2,3,1,-1.0,287,4374,170,U,1,2,17
1701277,4,2,1,1,1,1,1,1,2,1,-1.0,287,4374,170,U,1,2,17
1701277,5,3,1,1,1,1,1,1,3,1,-1.0,287,4374,170,U,1,2,17
1701307,1,3,5,2,1,1,1,1,3,1,-1.0,360,4375,172,U,1,4,17
1701307,3,3,1,1,1,1,1,1,3,1,-1.0,360,4375,172,U,1,4,17
1701307,4,3,1,1,1,1,1,1,5,1,-1.0,360,4375,172,U,1,4,17
1701307,5,3,1,1,1,1,1,2,3,1,-1.0,360,4375,172,U,1,4,17
1701318,1,3,1,1,1,1,1,1,2,1,-1.0,274,4376,171,U,1,3,17
1701318,2,2,1,1,1,1,2,2,2,1,-1.0,274,4376,171,U,1,3,17
1701318,3,3,1,1,1,1,1,2,5,1,-1.0,274,4376,171,U,1,3,17
1701318,4,3,1,1,1,1,1,1,3,1,-1.0,274,4376,171,U,1,3,17
1701318,5,3,1,1,1,1,1,1,3,1,-1.0,274,4376,171,U,1,3,17
1701321,1,3,1,1,1,1,1,2,2,1,-1.0,300,4377,172,U,1,4,17
1701321,2,3,1,1,1,1,1,1,6,1,-1.0,300,4377,172,U,1,4,17
1701321,4,3,1,1,1,1,1,1,3,1,-1.0,300,4377,172,U,1,4,17
1701321,5,3,1,1,1,1,1,2,2,1,-1.0,300,4377,172,U,1,4,17
1701324,1,2,1,1,1,1,1,1,3,1,-1.0,337,4378,170,U,1,2,17
1701324,2,3,2,2,1,1,2,2,2,1,-1.0,337,4378,170,U,1,2,17
1701324,3,2,1,1,1,1,1,2,3,1,-1.0,337,4378,170,U,1,2,17
1701324,4,1,2,3,1,2,2,1,5,1,-1.0,337,4378,170,U,1,2,17
1701324,5,2,1,1,1,1,1,1,4,1,-1.0,337,4378,170,U,1,2,17
1701331,1,2,1,1,1,1,1,1,2,1,-1.0,328,4379,171,U,1,3,17
1701331,2,2,1,2,1,1,2,2,1,1,-1.0,328,4379,171,U,1,3,17
1701331,4,3,1,1,1,1,1,1,4,1,-1.0,328,4379,171,U,1,3,17
1701331,5,3,1,1,1,1,2,1,1,1,-1.0,328,4379,171,U,1,3,17
1701361,2,2,1,1,1,1,1,2,5,1,-1.0,251,4380,171,U,1,3,17
1701361,3,2,1,1,1,1,1,2,5,1,-1.0,251,4380,171,U,1,3,17
1701361,4,2,1,1,1,1,1,2,4,1,-1.0,251,4380,171,U,1,3,17
1701361,5,3,1,1,1,1,2,1,3,1,-1.0,251,4380,171,U,1,3,17
1701372,1,3,1,1,1,1,1,1,5,1,-1.0,321,4381,170,U,1,2,17
1701372,2,2,1,2,1,1,1,1,2,1,-1.0,321,4381,170,U,1,2,17
1701372,3,2,1,2,1,1,2,2,7,2,2.0,321,4381,170,U,1,2,17
1701372,4,2,1,2,1,1,1,1,3,1,-1.0,321,4381,170,U,1,2,17
1701372,5,3,1,2,1,1,1,1,2,1,-1.0,321,4381,170,U,1,2,17
1701408,1,3,1,1,1,1,1,1,5,1,-1.0,370,4382,171,U,1,3,17
1701408,2,2,1,1,1,1,2,2,2,1,-1.0,370,4382,171,U,1,3,17
1701408,3,2,1,1,1,1,1,1,5,1,-1.0,370,4382,171,U,1,3,17
1701408,5,3,1,1,1,1,1,2,3,1,-1.0,370,4382,171,U,1,3,17
1701413,2,3,1,1,1,1,1,1,4,1,-1.0,291,4383,170,U,1,2,17
1701413,3,3,1,1,1,1,1,2,4,1,-1.0,291,4383,170,U,1,2,17
1701413,4,3,1,1,1,1,1,1,5,1,-1.0,291,4383,170,U,1,2,17
1701413,5,2,1,1,1,1,1,2,2,1,-1.0,291,4383,170,U,1,2,17
1701448,1,2,1,2,1,1,2,2,4,1,-1.0,309,4384,170,U,1,2,17
1701448,3,2,1,2,1,1,1,2,4,1,-1.0,309,4384,170,U,1,2,17
1701448,4,2,1,2,1,1,1,1,5,1,-1.0,309,4384,170,U,1,2,17
1701448,5,2,1,2,1,1,1,2,3,1,-1.0,309,4384,170,U,1,2,17
1701452,1,3,1,1,1,1,1,1,4,1,-1.0,260,4385,170,U,1,2,17
1701452,2,2,1,1,1,1,2,2,1,1,-1.0,260,4385,170,U,1,2,17
1701452,3,2,1,1,1,1,1,1,4,1,-1.0,260,4385,170,U,1,2,17
1701452,4,2,1,1,1,1,2,2,4,1,-1.0,260,4385,170,U,1,2,17
1701452,5,2,1,1,1,1,1,2,2,1,-1.0,260,4385,170,U,1,2,17
1701468,1,2,1,1,1,1,1,1,5,1,-1.0,335,4386,171,U,1,3,17
1701468,2,3,1,1,1,1,1,1,6,1,-1.0,335,4386,171,U,1,3,17
1701468,3,3,1,1,1,1,1,1,3,1,-1.0,335,4386,171,U,1,3,17
1701468,4,2,1,1,1,1,1,2,4,1,-1.0,335,4386,171,U,1,3,17
1701468,5,2,1,1,1,1,1,1,5,1,-1.0,335,4386,171,U,1,3,17
1701469,2,2,1,1,1,1,1,1,4,1,-1.0,337,4387,171,U,1,3,17
1701469,3,3,1,1,1,1,1,1,4,1,-1.0,337,4387,171,U,1,3,17
1701469,4,2,1,1,1,1,1,1,6,2,2.0,337,4387,171,U,1,3,17
1701469,5,2,1,1,1,1,1,1,1,1,-1.0,337,4387,171,U,1,3,17
1701483,1,3,1,1,1,1,2,2,6,1,-1.0,303,4388,170,U,1,2,17
1701483,2,2,1,1,1,1,1,1,3,1,-1.0,303,4388,170,U,1,2,17
1701483,3,3,1,1,1,1,1,1,4,1,-1.0,303,4388,170,U,1,2,17
1701483,4,2,1,1,1,1,1,1,3,1,-1.0,303,4388,170,U,1,2,17
1701483,5,2,1,1,1,1,1,2,9,1,-1.0,303,4388,170,U,1,2,17
1701503,1,2,2,1,1,1,1,2,4,1,-1.0,248,4389,171,U,1,3,17
1701503,2,2,1,1,1,2,2,2,2,1,-1.0,248,4389,171,U,1,3,17
1701503,3,2,2,1,1,1,2,2,3,1,-1.0,248,4389,171,U,1,3,17
1701503,4,2,1,1,1,1,2,2,2,1,-1.0,248,4389,171,U,1,3,17
1701505,1,2,1,1,1,1,1,2,6,1,-1.0,233,4390,170,U,1,2,17
1701505,2,2,1,1,1,1,2,1,3,1,-1.0,233,4390,170,U,1,2,17
1701505,3,3,1,1,1,1,1,1,1,1,-1.0,233,4390,170,U,1,2,17
1701505,4,2,1,2,1,1,1,1,5,1,-1.0,233,4390,170,U,1,2,17
1701505,5,2,1,1,1,1,1,2,1,1,-1.0,233,4390,170,U,1,2,17
1701519,1,3,1,1,1,1,2,2,5,2,2.0,319,4391,171,U,1,3,17
1701519,2,3,1,1,1,1,1,1,5,1,-1.0,319,4391,171,U,1,3,17
1701519,3,2,1,1,1,1,1,2,2,1,-1.0,319,4391,171,U,1,3,17
1701519,4,3,1,2,1,1,1,1,3,1,-1.0,319,4391,171,U,1,3,17
1701538,1,3,1,1,1,1,1,1,2,1,-1.0,267,4392,171,U,1,3,17
1701538,3,3,1,1,1,1,1,1,5,1,-1.0,267,4392,171,U,1,3,17
1701538,5,3,1,2,1,1,1,1,4,1,-1.0,267,4392,171,U,1,3,17
